date,지역,latitude,longitude,순이동률,전입률,전출률
2024-06-01,전라남도,34.8006,126.2994,-0.2,9.3,9.4
2024-07-01,전라남도,34.8006,126.2994,-0.2,10.1,10.3
2017-01-01,전북특별자치도,35.8175,127.14,-0.7,15.2,15.9
2017-02-01,전북특별자치도,35.8175,127.14,-0.7,15.2,15.9
2017-03-01,전북특별자치도,35.8175,127.14,-0.7,15.2,15.9
2017-04-01,전북특별자치도,35.8175,127.14,-0.4,11.3,11.7
2017-05-01,전북특별자치도,35.8175,127.14,-0.4,11.3,11.7
2017-06-01,전북특별자치도,35.8175,127.14,-0.4,11.3,11.7
2017-07-01,전북특별자치도,35.8175,127.14,-0.4,11.4,11.8
2017-08-01,전북특별자치도,35.8175,127.14,-0.4,11.4,11.8
2017-09-01,전북특별자치도,35.8175,127.14,-0.4,11.4,11.8
2017-10-01,전북특별자치도,35.8175,127.14,0.0,12.4,12.4
2017-11-01,전북특별자치도,35.8175,127.14,0.0,12.4,12.4
2017-12-01,전북특별자치도,35.8175,127.14,0.0,12.4,12.4
2018-01-01,전북특별자치도,35.8175,127.14,-1.1,16.3,17.5
2018-02-01,전북특별자치도,35.8175,127.14,-1.1,16.3,17.5
2018-03-01,전북특별자치도,35.8175,127.14,-1.1,16.3,17.5
2018-04-01,전북특별자치도,35.8175,127.14,-0.6,12.8,13.4
2018-05-01,전북특별자치도,35.8175,127.14,-0.6,12.8,13.4
2018-06-01,전북특별자치도,35.8175,127.14,-0.6,12.8,13.4
2018-07-01,전북특별자치도,35.8175,127.14,-0.7,11.1,11.9
2018-08-01,전북특별자치도,35.8175,127.14,-0.7,11.1,11.9
2018-09-01,전북특별자치도,35.8175,127.14,-0.7,11.1,11.9
2018-10-01,전북특별자치도,35.8175,127.14,-0.6,12.9,13.4
2018-11-01,전북특별자치도,35.8175,127.14,-0.6,12.9,13.4
2018-12-01,전북특별자치도,35.8175,127.14,-0.6,12.9,13.4
2019-01-01,전북특별자치도,35.8175,127.14,-1.1,15.3,16.4
2019-02-01,전북특별자치도,35.8175,127.14,-1.1,15.3,16.4
2019-03-01,전북특별자치도,35.8175,127.14,-1.1,15.3,16.4
2019-04-01,전북특별자치도,35.8175,127.14,-0.6,11.2,11.8
2019-05-01,전북특별자치도,35.8175,127.14,-0.6,11.2,11.8
2019-06-01,전북특별자치도,35.8175,127.14,-0.6,11.2,11.8
2019-07-01,전북특별자치도,35.8175,127.14,-0.6,11.1,11.7
2019-08-01,전북특별자치도,35.8175,127.14,-0.6,11.1,11.7
2019-09-01,전북특별자치도,35.8175,127.14,-0.6,11.1,11.7
2019-10-01,전북특별자치도,35.8175,127.14,-0.5,12.8,13.4
2019-11-01,전북특별자치도,35.8175,127.14,-0.5,12.8,13.4
2019-12-01,전북특별자치도,35.8175,127.14,-0.5,12.8,13.4
2020-01-01,전북특별자치도,35.8175,127.14,-1.0,15.7,16.6
2020-02-01,전북특별자치도,35.8175,127.14,-1.0,15.7,16.6
2020-03-01,전북특별자치도,35.8175,127.14,-1.0,15.7,16.6
2020-04-01,전북특별자치도,35.8175,127.14,-0.6,12.8,13.4
2020-05-01,전북특별자치도,35.8175,127.14,-0.6,12.8,13.4
2020-06-01,전북특별자치도,35.8175,127.14,-0.6,12.8,13.4
2020-07-01,전북특별자치도,35.8175,127.14,-0.2,13.2,13.4
2020-08-01,전북특별자치도,35.8175,127.14,-0.2,13.2,13.4
2020-09-01,전북특별자치도,35.8175,127.14,-0.2,13.2,13.4
2020-10-01,전북특별자치도,35.8175,127.14,-0.1,13.8,13.9
2020-11-01,전북특별자치도,35.8175,127.14,-0.1,13.8,13.9
2020-12-01,전북특별자치도,35.8175,127.14,-0.1,13.8,13.9
2021-01-01,전북특별자치도,35.8175,127.14,-0.6,14.3,14.8
2021-02-01,전북특별자치도,35.8175,127.14,-0.6,14.3,14.8
2021-03-01,전북특별자치도,35.8175,127.14,-0.6,14.3,14.8
2021-04-01,전북특별자치도,35.8175,127.14,0.0,11.6,11.6
2021-05-01,전북특별자치도,35.8175,127.14,0.0,11.6,11.6
2021-06-01,전북특별자치도,35.8175,127.14,0.0,11.6,11.6
2021-07-01,전북특별자치도,35.8175,127.14,-0.4,11.8,12.1
2021-08-01,전북특별자치도,35.8175,127.14,-0.4,11.8,12.1
2021-09-01,전북특별자치도,35.8175,127.14,-0.4,11.8,12.1
2021-10-01,전북특별자치도,35.8175,127.14,-0.4,12.5,12.9
2021-11-01,전북특별자치도,35.8175,127.14,-0.4,12.5,12.9
2021-12-01,전북특별자치도,35.8175,127.14,-0.4,12.5,12.9
2022-01-01,전북특별자치도,35.8175,127.14,-0.5,12.7,13.2
2022-02-01,전북특별자치도,35.8175,127.14,-0.5,12.7,13.2
2022-03-01,전북특별자치도,35.8175,127.14,-0.5,12.7,13.2
2022-04-01,전북특별자치도,35.8175,127.14,-0.2,10.7,10.9
2022-05-01,전북특별자치도,35.8175,127.14,-0.2,10.7,10.9
2022-06-01,전북특별자치도,35.8175,127.14,-0.2,10.7,10.9
2022-07-01,전북특별자치도,35.8175,127.14,-0.3,10.8,11.2
2022-08-01,전북특별자치도,35.8175,127.14,-0.3,10.8,11.2
2022-09-01,전북특별자치도,35.8175,127.14,-0.3,10.8,11.2
2022-10-01,전북특별자치도,35.8175,127.14,-0.1,10.9,10.9
2022-11-01,전북특별자치도,35.8175,127.14,-0.1,10.9,10.9
2022-12-01,전북특별자치도,35.8175,127.14,-0.1,10.9,10.9
2023-01-01,전북특별자치도,35.8175,127.14,-0.4,12.9,13.3
2023-02-01,전북특별자치도,35.8175,127.14,-0.4,12.9,13.3
2023-03-01,전북특별자치도,35.8175,127.14,-0.4,12.9,13.3
2023-04-01,전북특별자치도,35.8175,127.14,-0.2,9.8,10.0
2023-05-01,전북특별자치도,35.8175,127.14,-0.2,9.8,10.0
2023-06-01,전북특별자치도,35.8175,127.14,-0.2,9.8,10.0
2023-07-01,전북특별자치도,35.8175,127.14,-0.2,10.1,10.4
2023-08-01,전북특별자치도,35.8175,127.14,-0.2,10.1,10.4
2023-09-01,전북특별자치도,35.8175,127.14,-0.2,10.1,10.4
2023-10-01,전북특별자치도,35.8175,127.14,-0.2,10.2,10.4
2023-11-01,전북특별자치도,35.8175,127.14,-0.2,10.2,10.4
2023-12-01,전북특별자치도,35.8175,127.14,-0.2,10.2,10.4
2024-01-01,전북특별자치도,35.8175,127.14,-0.6,12.9,13.5
2024-02-01,전북특별자치도,35.8175,127.14,-0.6,12.9,13.5
2024-03-01,전북특별자치도,35.8175,127.14,-0.6,12.9,13.5
2024-04-01,전북특별자치도,35.8175,127.14,-0.3,10.4,10.7
2024-05-01,전북특별자치도,35.8175,127.14,-0.3,10.4,10.7
2024-06-01,전북특별자치도,35.8175,127.14,-0.3,10.4,10.7
2024-07-01,전북특별자치도,35.8175,127.14,-0.4,10.2,10.6
2017-01-01,제주특별자치도,33.4996,126.5312,1.9,22.0,20.1
2017-02-01,제주특별자치도,33.4996,126.5312,1.9,22.0,20.1
2017-03-01,제주특별자치도,33.4996,126.5312,1.9,22.0,20.1
2017-04-01,제주특별자치도,33.4996,126.5312,2.0,14.0,12.0
2017-05-01,제주특별자치도,33.4996,126.5312,2.0,14.0,12.0
2017-06-01,제주특별자치도,33.4996,126.5312,2.0,14.0,12.0
2017-07-01,제주특별자치도,33.4996,126.5312,2.7,14.3,11.7
2017-08-01,제주특별자치도,33.4996,126.5312,2.7,14.3,11.7
2017-09-01,제주특별자치도,33.4996,126.5312,2.7,14.3,11.7
2017-10-01,제주특별자치도,33.4996,126.5312,2.1,15.1,13.0
2017-11-01,제주특별자치도,33.4996,126.5312,2.1,15.1,13.0
2017-12-01,제주특별자치도,33.4996,126.5312,2.1,15.1,13.0
2018-01-01,제주특별자치도,33.4996,126.5312,2.0,21.6,19.6
2018-02-01,제주특별자치도,33.4996,126.5312,2.0,21.6,19.6
2018-03-01,제주특별자치도,33.4996,126.5312,2.0,21.6,19.6
2018-04-01,제주특별자치도,33.4996,126.5312,1.7,14.3,12.7
2018-05-01,제주특별자치도,33.4996,126.5312,1.7,14.3,12.7
2018-06-01,제주특별자치도,33.4996,126.5312,1.7,14.3,12.7
2018-07-01,제주특별자치도,33.4996,126.5312,1.3,13.2,11.9
2018-08-01,제주특별자치도,33.4996,126.5312,1.3,13.2,11.9
2018-09-01,제주특별자치도,33.4996,126.5312,1.3,13.2,11.9
2018-10-01,제주특별자치도,33.4996,126.5312,0.4,14.4,14.0
2018-11-01,제주특별자치도,33.4996,126.5312,0.4,14.4,14.0
2018-12-01,제주특별자치도,33.4996,126.5312,0.4,14.4,14.0
2019-01-01,제주특별자치도,33.4996,126.5312,0.5,18.8,18.4
2019-02-01,제주특별자치도,33.4996,126.5312,0.5,18.8,18.4
2019-03-01,제주특별자치도,33.4996,126.5312,0.5,18.8,18.4
2019-04-01,제주특별자치도,33.4996,126.5312,0.8,12.8,11.9
2019-05-01,제주특별자치도,33.4996,126.5312,0.8,12.8,11.9
2019-06-01,제주특별자치도,33.4996,126.5312,0.8,12.8,11.9
2019-07-01,제주특별자치도,33.4996,126.5312,0.4,12.1,11.7
2019-08-01,제주특별자치도,33.4996,126.5312,0.4,12.1,11.7
2019-09-01,제주특별자치도,33.4996,126.5312,0.4,12.1,11.7
2019-10-01,제주특별자치도,33.4996,126.5312,0.1,13.6,13.5
2019-11-01,제주특별자치도,33.4996,126.5312,0.1,13.6,13.5
2019-12-01,제주특별자치도,33.4996,126.5312,0.1,13.6,13.5
2020-01-01,제주특별자치도,33.4996,126.5312,-0.3,17.8,18.2
2020-02-01,제주특별자치도,33.4996,126.5312,-0.3,17.8,18.2
2020-03-01,제주특별자치도,33.4996,126.5312,-0.3,17.8,18.2
2020-04-01,제주특별자치도,33.4996,126.5312,0.4,14.3,13.8
2020-05-01,제주특별자치도,33.4996,126.5312,0.4,14.3,13.8
2020-06-01,제주특별자치도,33.4996,126.5312,0.4,14.3,13.8
2020-07-01,제주특별자치도,33.4996,126.5312,0.9,12.9,12.0
2020-08-01,제주특별자치도,33.4996,126.5312,0.9,12.9,12.0
2020-09-01,제주특별자치도,33.4996,126.5312,0.9,12.9,12.0
2020-10-01,제주특별자치도,33.4996,126.5312,1.1,14.0,12.9
2020-11-01,제주특별자치도,33.4996,126.5312,1.1,14.0,12.9
2020-12-01,제주특별자치도,33.4996,126.5312,1.1,14.0,12.9
2021-01-01,제주특별자치도,33.4996,126.5312,0.4,18.0,17.6
2021-02-01,제주특별자치도,33.4996,126.5312,0.4,18.0,17.6
2021-03-01,제주특별자치도,33.4996,126.5312,0.4,18.0,17.6
2021-04-01,제주특별자치도,33.4996,126.5312,0.8,12.8,11.9
2021-05-01,제주특별자치도,33.4996,126.5312,0.8,12.8,11.9
2021-06-01,제주특별자치도,33.4996,126.5312,0.8,12.8,11.9
2021-07-01,제주특별자치도,33.4996,126.5312,0.5,12.7,12.2
2021-08-01,제주특별자치도,33.4996,126.5312,0.5,12.7,12.2
2021-09-01,제주특별자치도,33.4996,126.5312,0.5,12.7,12.2
2021-10-01,제주특별자치도,33.4996,126.5312,0.6,13.2,12.6
2021-11-01,제주특별자치도,33.4996,126.5312,0.6,13.2,12.6
2021-12-01,제주특별자치도,33.4996,126.5312,0.6,13.2,12.6
2022-01-01,제주특별자치도,33.4996,126.5312,0.4,16.9,16.5
2022-02-01,제주특별자치도,33.4996,126.5312,0.4,16.9,16.5
2022-03-01,제주특별자치도,33.4996,126.5312,0.4,16.9,16.5
2022-04-01,제주특별자치도,33.4996,126.5312,0.7,12.0,11.4
2022-05-01,제주특별자치도,33.4996,126.5312,0.7,12.0,11.4
2022-06-01,제주특별자치도,33.4996,126.5312,0.7,12.0,11.4
2022-07-01,제주특별자치도,33.4996,126.5312,0.7,11.6,10.9
2022-08-01,제주특별자치도,33.4996,126.5312,0.7,11.6,10.9
2022-09-01,제주특별자치도,33.4996,126.5312,0.7,11.6,10.9
2022-10-01,제주특별자치도,33.4996,126.5312,0.1,11.1,11.0
2022-11-01,제주특별자치도,33.4996,126.5312,0.1,11.1,11.0
2022-12-01,제주특별자치도,33.4996,126.5312,0.1,11.1,11.0
2023-01-01,제주특별자치도,33.4996,126.5312,-0.6,16.0,16.5
2023-02-01,제주특별자치도,33.4996,126.5312,-0.6,16.0,16.5
2023-03-01,제주특별자치도,33.4996,126.5312,-0.6,16.0,16.5
2023-04-01,제주특별자치도,33.4996,126.5312,0.1,10.7,10.6
2023-05-01,제주특별자치도,33.4996,126.5312,0.1,10.7,10.6
2023-06-01,제주특별자치도,33.4996,126.5312,0.1,10.7,10.6
2023-07-01,제주특별자치도,33.4996,126.5312,-0.2,10.9,11.1
2023-08-01,제주특별자치도,33.4996,126.5312,-0.2,10.9,11.1
2023-09-01,제주특별자치도,33.4996,126.5312,-0.2,10.9,11.1
2023-10-01,제주특별자치도,33.4996,126.5312,-0.4,10.9,11.3
2023-11-01,제주특별자치도,33.4996,126.5312,-0.4,10.9,11.3
2023-12-01,제주특별자치도,33.4996,126.5312,-0.4,10.9,11.3
2024-01-01,제주특별자치도,33.4996,126.5312,-1.0,15.6,16.6
2024-02-01,제주특별자치도,33.4996,126.5312,-1.0,15.6,16.6
2024-03-01,제주특별자치도,33.4996,126.5312,-1.0,15.6,16.6
2024-04-01,제주특별자치도,33.4996,126.5312,-0.3,11.1,11.4
2024-05-01,제주특별자치도,33.4996,126.5312,-0.3,11.1,11.4
2024-06-01,제주특별자치도,33.4996,126.5312,-0.3,11.1,11.4
2024-07-01,제주특별자치도,33.4996,126.5312,-0.5,10.9,11.4
2017-01-01,충청남도,36.6353,126.7404,1.0,16.7,15.7
2017-02-01,충청남도,36.6353,126.7404,1.0,16.7,15.7
2017-03-01,충청남도,36.6353,126.7404,1.0,16.7,15.7
2017-04-01,충청남도,36.6353,126.7404,1.0,12.6,11.7
2017-05-01,충청남도,36.6353,126.7404,1.0,12.6,11.7
2017-06-01,충청남도,36.6353,126.7404,1.0,12.6,11.7
2017-07-01,충청남도,36.6353,126.7404,0.9,13.4,12.4
2017-08-01,충청남도,36.6353,126.7404,0.9,13.4,12.4
2017-09-01,충청남도,36.6353,126.7404,0.9,13.4,12.4
2017-10-01,충청남도,36.6353,126.7404,0.7,12.5,11.8
2017-11-01,충청남도,36.6353,126.7404,0.7,12.5,11.8
2017-12-01,충청남도,36.6353,126.7404,0.7,12.5,11.8
2018-01-01,충청남도,36.6353,126.7404,0.6,16.1,15.5
2018-02-01,충청남도,36.6353,126.7404,0.6,16.1,15.5
2018-03-01,충청남도,36.6353,126.7404,0.6,16.1,15.5
2018-04-01,충청남도,36.6353,126.7404,0.5,13.9,13.4
2018-05-01,충청남도,36.6353,126.7404,0.5,13.9,13.4
2018-06-01,충청남도,36.6353,126.7404,0.5,13.9,13.4
2018-07-01,충청남도,36.6353,126.7404,0.3,12.3,12.0
2018-08-01,충청남도,36.6353,126.7404,0.3,12.3,12.0
2018-09-01,충청남도,36.6353,126.7404,0.3,12.3,12.0
2018-10-01,충청남도,36.6353,126.7404,0.6,13.2,12.7
2018-11-01,충청남도,36.6353,126.7404,0.6,13.2,12.7
2018-12-01,충청남도,36.6353,126.7404,0.6,13.2,12.7
2019-01-01,충청남도,36.6353,126.7404,0.0,14.7,14.8
2019-02-01,충청남도,36.6353,126.7404,0.0,14.7,14.8
2019-03-01,충청남도,36.6353,126.7404,0.0,14.7,14.8
2019-04-01,충청남도,36.6353,126.7404,0.1,11.2,11.1
2019-05-01,충청남도,36.6353,126.7404,0.1,11.2,11.1
2019-06-01,충청남도,36.6353,126.7404,0.1,11.2,11.1
2019-07-01,충청남도,36.6353,126.7404,-0.1,11.3,11.5
2019-08-01,충청남도,36.6353,126.7404,-0.1,11.3,11.5
2019-09-01,충청남도,36.6353,126.7404,-0.1,11.3,11.5
2019-10-01,충청남도,36.6353,126.7404,-0.1,11.8,11.9
2019-11-01,충청남도,36.6353,126.7404,-0.1,11.8,11.9
2019-12-01,충청남도,36.6353,126.7404,-0.1,11.8,11.9
2020-01-01,충청남도,36.6353,126.7404,-0.6,15.1,15.7
2020-02-01,충청남도,36.6353,126.7404,-0.6,15.1,15.7
2020-03-01,충청남도,36.6353,126.7404,-0.6,15.1,15.7
2020-04-01,충청남도,36.6353,126.7404,0.1,13.3,13.2
2020-05-01,충청남도,36.6353,126.7404,0.1,13.3,13.2
2020-06-01,충청남도,36.6353,126.7404,0.1,13.3,13.2
2020-07-01,충청남도,36.6353,126.7404,0.2,12.6,12.4
2020-08-01,충청남도,36.6353,126.7404,0.2,12.6,12.4
2020-09-01,충청남도,36.6353,126.7404,0.2,12.6,12.4
2020-10-01,충청남도,36.6353,126.7404,0.3,13.5,13.1
2020-11-01,충청남도,36.6353,126.7404,0.3,13.5,13.1
2020-12-01,충청남도,36.6353,126.7404,0.3,13.5,13.1
2021-01-01,충청남도,36.6353,126.7404,0.1,15.7,15.7
2021-02-01,충청남도,36.6353,126.7404,0.1,15.7,15.7
2021-03-01,충청남도,36.6353,126.7404,0.1,15.7,15.7
2021-04-01,충청남도,36.6353,126.7404,0.6,12.9,12.2
2021-05-01,충청남도,36.6353,126.7404,0.6,12.9,12.2
2021-06-01,충청남도,36.6353,126.7404,0.6,12.9,12.2
2021-07-01,충청남도,36.6353,126.7404,0.3,12.6,12.4
2021-08-01,충청남도,36.6353,126.7404,0.3,12.6,12.4
2021-09-01,충청남도,36.6353,126.7404,0.3,12.6,12.4
2021-10-01,충청남도,36.6353,126.7404,0.6,12.4,11.7
2021-11-01,충청남도,36.6353,126.7404,0.6,12.4,11.7
2021-12-01,충청남도,36.6353,126.7404,0.6,12.4,11.7
2022-01-01,충청남도,36.6353,126.7404,0.4,14.6,14.2
2022-02-01,충청남도,36.6353,126.7404,0.4,14.6,14.2
2022-03-01,충청남도,36.6353,126.7404,0.4,14.6,14.2
2022-04-01,충청남도,36.6353,126.7404,0.7,12.2,11.6
2022-05-01,충청남도,36.6353,126.7404,0.7,12.2,11.6
2022-06-01,충청남도,36.6353,126.7404,0.7,12.2,11.6
2022-07-01,충청남도,36.6353,126.7404,0.7,11.2,10.5
2022-08-01,충청남도,36.6353,126.7404,0.7,11.2,10.5
2022-09-01,충청남도,36.6353,126.7404,0.7,11.2,10.5
2022-10-01,충청남도,36.6353,126.7404,0.9,11.4,10.4
2022-11-01,충청남도,36.6353,126.7404,0.9,11.4,10.4
2022-12-01,충청남도,36.6353,126.7404,0.9,11.4,10.4
2023-01-01,충청남도,36.6353,126.7404,0.7,15.4,14.6
2023-02-01,충청남도,36.6353,126.7404,0.7,15.4,14.6
2023-03-01,충청남도,36.6353,126.7404,0.7,15.4,14.6
2023-04-01,충청남도,36.6353,126.7404,0.7,11.0,10.3
2023-05-01,충청남도,36.6353,126.7404,0.7,11.0,10.3
2023-06-01,충청남도,36.6353,126.7404,0.7,11.0,10.3
2023-07-01,충청남도,36.6353,126.7404,0.6,11.9,11.3
2023-08-01,충청남도,36.6353,126.7404,0.6,11.9,11.3
2023-09-01,충청남도,36.6353,126.7404,0.6,11.9,11.3
2023-10-01,충청남도,36.6353,126.7404,1.0,11.9,11.0
2023-11-01,충청남도,36.6353,126.7404,1.0,11.9,11.0
2023-12-01,충청남도,36.6353,126.7404,1.0,11.9,11.0
2024-01-01,충청남도,36.6353,126.7404,0.9,15.9,15.0
2024-02-01,충청남도,36.6353,126.7404,0.9,15.9,15.0
2024-03-01,충청남도,36.6353,126.7404,0.9,15.9,15.0
2024-04-01,충청남도,36.6353,126.7404,0.8,11.6,10.9
2024-05-01,충청남도,36.6353,126.7404,0.8,11.6,10.9
2024-06-01,충청남도,36.6353,126.7404,0.8,11.6,10.9
2024-07-01,충청남도,36.6353,126.7404,0.4,11.4,10.9
2017-01-01,충청북도,36.6297,127.921,0.0,14.6,14.6
2017-02-01,충청북도,36.6297,127.921,0.0,14.6,14.6
2017-03-01,충청북도,36.6297,127.921,0.0,14.6,14.6
2017-04-01,충청북도,36.6297,127.921,0.2,11.7,11.5
2017-05-01,충청북도,36.6297,127.921,0.2,11.7,11.5
2017-06-01,충청북도,36.6297,127.921,0.2,11.7,11.5
2017-07-01,충청북도,36.6297,127.921,0.1,11.8,11.8
2017-08-01,충청북도,36.6297,127.921,0.1,11.8,11.8
2017-09-01,충청북도,36.6297,127.921,0.1,11.8,11.8
2017-10-01,충청북도,36.6297,127.921,0.3,11.8,11.5
2017-11-01,충청북도,36.6297,127.921,0.3,11.8,11.5
2017-12-01,충청북도,36.6297,127.921,0.3,11.8,11.5
2018-01-01,충청북도,36.6297,127.921,0.2,15.4,15.2
2018-02-01,충청북도,36.6297,127.921,0.2,15.4,15.2
2018-03-01,충청북도,36.6297,127.921,0.2,15.4,15.2
2018-04-01,충청북도,36.6297,127.921,0.2,12.1,11.9
2018-05-01,충청북도,36.6297,127.921,0.2,12.1,11.9
2018-06-01,충청북도,36.6297,127.921,0.2,12.1,11.9
2018-07-01,충청북도,36.6297,127.921,0.2,11.4,11.2
2018-08-01,충청북도,36.6297,127.921,0.2,11.4,11.2
2018-09-01,충청북도,36.6297,127.921,0.2,11.4,11.2
2018-10-01,충청북도,36.6297,127.921,0.7,16.3,15.6
2018-11-01,충청북도,36.6297,127.921,0.7,16.3,15.6
2018-12-01,충청북도,36.6297,127.921,0.7,16.3,15.6
2019-01-01,충청북도,36.6297,127.921,0.0,15.3,15.4
2019-02-01,충청북도,36.6297,127.921,0.0,15.3,15.4
2019-03-01,충청북도,36.6297,127.921,0.0,15.3,15.4
2019-04-01,충청북도,36.6297,127.921,0.3,11.6,11.3
2019-05-01,충청북도,36.6297,127.921,0.3,11.6,11.3
2019-06-01,충청북도,36.6297,127.921,0.3,11.6,11.3
2019-07-01,충청북도,36.6297,127.921,0.0,11.5,11.5
2019-08-01,충청북도,36.6297,127.921,0.0,11.5,11.5
2019-09-01,충청북도,36.6297,127.921,0.0,11.5,11.5
2019-10-01,충청북도,36.6297,127.921,0.4,14.8,14.4
2019-11-01,충청북도,36.6297,127.921,0.4,14.8,14.4
2019-12-01,충청북도,36.6297,127.921,0.4,14.8,14.4
2020-01-01,충청북도,36.6297,127.921,-0.4,16.0,16.4
2020-02-01,충청북도,36.6297,127.921,-0.4,16.0,16.4
2020-03-01,충청북도,36.6297,127.921,-0.4,16.0,16.4
2020-04-01,충청북도,36.6297,127.921,0.1,13.6,13.5
2020-05-01,충청북도,36.6297,127.921,0.1,13.6,13.5
2020-06-01,충청북도,36.6297,127.921,0.1,13.6,13.5
2020-07-01,충청북도,36.6297,127.921,0.3,12.6,12.3
2020-08-01,충청북도,36.6297,127.921,0.3,12.6,12.3
2020-09-01,충청북도,36.6297,127.921,0.3,12.6,12.3
2020-10-01,충청북도,36.6297,127.921,0.8,15.7,14.8
2020-11-01,충청북도,36.6297,127.921,0.8,15.7,14.8
2020-12-01,충청북도,36.6297,127.921,0.8,15.7,14.8
2021-01-01,충청북도,36.6297,127.921,-0.4,15.8,16.1
2021-02-01,충청북도,36.6297,127.921,-0.4,15.8,16.1
2021-03-01,충청북도,36.6297,127.921,-0.4,15.8,16.1
2021-04-01,충청북도,36.6297,127.921,0.8,13.2,12.4
2021-05-01,충청북도,36.6297,127.921,0.8,13.2,12.4
2021-06-01,충청북도,36.6297,127.921,0.8,13.2,12.4
2021-07-01,충청북도,36.6297,127.921,0.0,12.0,12.0
2021-08-01,충청북도,36.6297,127.921,0.0,12.0,12.0
2021-09-01,충청북도,36.6297,127.921,0.0,12.0,12.0
2021-10-01,충청북도,36.6297,127.921,0.5,13.0,12.5
2021-11-01,충청북도,36.6297,127.921,0.5,13.0,12.5
2021-12-01,충청북도,36.6297,127.921,0.5,13.0,12.5
2022-01-01,충청북도,36.6297,127.921,0.4,13.8,13.5
2022-02-01,충청북도,36.6297,127.921,0.4,13.8,13.5
2022-03-01,충청북도,36.6297,127.921,0.4,13.8,13.5
2022-04-01,충청북도,36.6297,127.921,0.3,11.4,11.1
2022-05-01,충청북도,36.6297,127.921,0.3,11.4,11.1
2022-06-01,충청북도,36.6297,127.921,0.3,11.4,11.1
2022-07-01,충청북도,36.6297,127.921,0.3,10.8,10.5
2022-08-01,충청북도,36.6297,127.921,0.3,10.8,10.5
2022-09-01,충청북도,36.6297,127.921,0.3,10.8,10.5
2022-10-01,충청북도,36.6297,127.921,0.3,10.6,10.3
2022-11-01,충청북도,36.6297,127.921,0.3,10.6,10.3
2022-12-01,충청북도,36.6297,127.921,0.3,10.6,10.3
2023-01-01,충청북도,36.6297,127.921,0.1,14.0,13.9
2023-02-01,충청북도,36.6297,127.921,0.1,14.0,13.9
2023-03-01,충청북도,36.6297,127.921,0.1,14.0,13.9
2023-04-01,충청북도,36.6297,127.921,0.3,10.4,10.2
2023-05-01,충청북도,36.6297,127.921,0.3,10.4,10.2
2023-06-01,충청북도,36.6297,127.921,0.3,10.4,10.2
2023-07-01,충청북도,36.6297,127.921,0.4,11.7,11.3
2023-08-01,충청북도,36.6297,127.921,0.4,11.7,11.3
2023-09-01,충청북도,36.6297,127.921,0.4,11.7,11.3
2023-10-01,충청북도,36.6297,127.921,0.2,10.8,10.6
2023-11-01,충청북도,36.6297,127.921,0.2,10.8,10.6
2023-12-01,충청북도,36.6297,127.921,0.2,10.8,10.6
2024-01-01,충청북도,36.6297,127.921,-0.2,12.9,13.2
2024-02-01,충청북도,36.6297,127.921,-0.2,12.9,13.2
2024-03-01,충청북도,36.6297,127.921,-0.2,12.9,13.2
2024-04-01,충청북도,36.6297,127.921,0.5,12.2,11.7
2024-05-01,충청북도,36.6297,127.921,0.5,12.2,11.7
2024-06-01,충청북도,36.6297,127.921,0.5,12.2,11.7
2024-07-01,충청북도,36.6297,127.921,0.2,11.2,11.0
